# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab meta_16S_rRNA/meta_16S_rRNA.tab --viterbi /opt/linux/centos/7.x/x86_64/pkgs/ssu-align/0.1.1/share/ssu-align-0.1.1/ssu-align-0p1.cm meta_16S_rRNA.fasta
# date:       Mon Jan  7 22:59:35 2019
# num seqs:   1197
# dbsize(Mb): 1.133112
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                                                                       target coord   query coord                         
#                                                                             ----------------------  ------------                         
# model name  target name                                                          start        stop  start   stop    bit sc   E-value  GC%
# ----------  --------------------------------------------------------------  ----------  ----------  -----  -----  --------  --------  ---
  bacteria    Rhizopus_stolonifer_SM_50_NODE_82793                                     1         178      1   1582    208.08         -   56
  bacteria    Rhizopus_stolonifer_SM_50_NODE_64845                                     1         243      1   1582    223.02         -   57
  bacteria    Rhizopus_stolonifer_SM_50_NODE_155                                     318         343      1   1582     11.54         -   46
  bacteria    Rhizopus_stolonifer_SM_50_NODE_11224                                     1          97      1   1582    111.44         -   57
  bacteria    Rhizopus_stolonifer_SM_50_NODE_83012                                     3          61      1   1582     75.91         -   56
  bacteria    Rhizopus_stolonifer_SM_50_NODE_7860                                      1          53      1   1582     79.25         -   55
  bacteria    Rhizopus_stolonifer_SM_50_NODE_80579                                     1          53      1   1582     79.25         -   55
  bacteria    Mucor_foenicola_NRRL_A-10991_NODE_18088                                  1         646      1   1582    748.68         -   53
  bacteria    Mucor_foenicola_NRRL_A-10991_NODE_29328                                  1         334      1   1582    420.07         -   51
  bacteria    Mucor_foenicola_NRRL_A-10991_NODE_30653                                  1         313      1   1582    407.40         -   56
  bacteria    Mucor_foenicola_NRRL_A-10991_NODE_30653                                310         242      1   1582     -0.07         -   57
  bacteria    Mucor_foenicola_NRRL_A-10991_NODE_34104                                  1         269      1   1582    302.95         -   57
  bacteria    Mucor_foenicola_NRRL_A-10991_NODE_38468                                  1         225      1   1582    332.19         -   55
  bacteria    Mucor_foenicola_NRRL_A-10991_NODE_36703                                  1         246      1   1582    306.35         -   52
  bacteria    Mucor_foenicola_NRRL_A-10991_NODE_40440                                  1         170      1   1582    169.76         -   54
  bacteria    Mucor_foenicola_NRRL_A-10991_NODE_33490                                  1         112      1   1582     90.08         -   53
  bacteria    Rhizopus_stolonifer_SM20_NODE_84                                         1        1289      1   1582   1654.06         -   56
  bacteria    Rhizopus_stolonifer_SM20_NODE_823                                        5         374      1   1582     51.87         -   37
  bacteria    Rhizopus_stolonifer_SM20_NODE_823                                      365         348      1   1582     -0.23         -   28
  bacteria    Rhizopus_stolonifer_SM20_NODE_219                                      466         680      1   1582     59.44         -   40
  bacteria    Rhizopus_stolonifer_SM20_NODE_219                                      170         147      1   1582     -0.03         -   29
  bacteria    Rhizopus_stolonifer_SM20_NODE_16807                                      3          50      1   1582     10.48         -   42
  bacteria    Rhizopus_stolonifer_SM20_NODE_5072                                       1          73      1   1582     25.80         -   34
  bacteria    Rhizopus_stolonifer_SM20_NODE_24500                                      1          66      1   1582     78.62         -   56
  bacteria    Conidiobolus_osmodes_ARSEF_79_NODE_193                                 324        1159      1   1582    184.29         -   39
  bacteria    Conidiobolus_osmodes_ARSEF_79_NODE_193                                 590         547      1   1582      3.58         -   27
  bacteria    Conidiobolus_osmodes_ARSEF_79_NODE_1390                                234         945      1   1582     45.94         -   46
  bacteria    Conidiobolus_osmodes_ARSEF_79_NODE_34813                                 1         561      1   1582    188.71         -   45
  bacteria    Conidiobolus_osmodes_ARSEF_79_NODE_34813                               162         130      1   1582      4.97         -   30
  bacteria    Conidiobolus_osmodes_ARSEF_79_NODE_36392                                23         207      1   1582    117.14         -   41
  bacteria    Conidiobolus_osmodes_ARSEF_79_NODE_36392                               403         390      1   1582      0.33         -   36
  bacteria    Conidiobolus_osmodes_ARSEF_79_NODE_34578                                41         333      1   1582    124.50         -   42
  bacteria    Conidiobolus_osmodes_ARSEF_79_NODE_34578                               286         268      1   1582      3.00         -   42
  bacteria    Conidiobolus_osmodes_ARSEF_79_NODE_20679                               178         219      1   1582     10.99         -   43
  bacteria    Conidiobolus_osmodes_ARSEF_79_NODE_20679                                53          13      1   1582      0.53         -   34
  bacteria    Conidiobolus_osmodes_ARSEF_79_NODE_25918                               229         270      1   1582     31.60         -   52
  bacteria    Conidiobolus_osmodes_ARSEF_79_NODE_1390.1                              261         280      1   1582      9.70         -   65
  bacteria    Rhizopus_stolonifer_SM_55_NODE_395                                       1        1112      1   1582   1469.26         -   55
  bacteria    Rhizopus_stolonifer_SM_55_NODE_8629                                      1         484      1   1582    744.21         -   57
  bacteria    Rhizopus_stolonifer_SM_55_NODE_1000                                      1         481      1   1582    736.58         -   57
  bacteria    Rhizopus_stolonifer_SM_55_NODE_188                                     493         761      1   1582     39.01         -   40
  bacteria    Rhizopus_stolonifer_SM_55_NODE_12771                                     1         286      1   1582    288.80         -   55
  bacteria    Rhizopus_stolonifer_SM_55_NODE_16267                                     5         382      1   1582     78.20         -   37
  bacteria    Rhizopus_stolonifer_SM_55_NODE_1890                                    473         672      1   1582     54.92         -   40
  bacteria    Rhizopus_stolonifer_SM_55_NODE_1890                                    170         147      1   1582     -0.03         -   29
  bacteria    Rhizopus_stolonifer_SM_55_NODE_48311                                     1         252      1   1582    246.50         -   57
  bacteria    Rhizopus_stolonifer_SM_55_NODE_204                                       5         186      1   1582     40.45         -   36
  bacteria    Rhizopus_stolonifer_SM_55_NODE_204                                     243         223      1   1582     -0.11         -   24
  bacteria    Rhizopus_stolonifer_SM_55_NODE_384                                       1          53      1   1582     79.25         -   55
  bacteria    Rhizopus_stolonifer_SM_55_NODE_65543                                     1          53      1   1582     79.25         -   55
  bacteria    Rhizopus_stolonifer_SM_22_NODE_14                                        1        1541      1   1582   2180.08         -   55
  bacteria    Rhizopus_stolonifer_SM_22_NODE_5388                                      1         475      1   1582    675.44         -   55
  bacteria    Rhizopus_stolonifer_SM_22_NODE_15097                                     1         272      1   1582    346.38         -   52
  bacteria    Rhizopus_stolonifer_SM_22_NODE_1591                                      1         342      1   1582    378.72         -   56
  bacteria    Rhizopus_stolonifer_SM_22_NODE_1195                                      1         242      1   1582    342.97         -   52
  bacteria    Rhizopus_stolonifer_SM_22_NODE_4702                                      1         337      1   1582    382.00         -   55
  bacteria    Rhizopus_stolonifer_SM_22_NODE_27628                                     1         221      1   1582    240.17         -   62
  bacteria    Rhizopus_stolonifer_SM_22_NODE_20351                                    28         142      1   1582     50.58         -   37
  bacteria    Rhizopus_stolonifer_SM_22_NODE_11456                                    13         187      1   1582     45.32         -   37
  bacteria    Rhizopus_stolonifer_SM_22_NODE_22960                                     5          45      1   1582     14.80         -   34
  bacteria    Rhizopus_stolonifer_SM_22_NODE_2491                                    170         147      1   1582     -0.03         -   29
  bacteria    Rhizopus_stolonifer_SM_22_NODE_1770                                      2          52      1   1582     79.77         -   55
  bacteria    Rhizopus_stolonifer_SM_131_NODE_98                                       1        1075      1   1582   1398.77         -   57
  bacteria    Rhizopus_stolonifer_SM_131_NODE_95                                       1         989      1   1582   1323.06         -   55
  bacteria    Rhizopus_stolonifer_SM_131_NODE_195                                      1         872      1   1582   1121.28         -   55
  bacteria    Rhizopus_stolonifer_SM_131_NODE_96                                       1         352      1   1582    480.48         -   51
  bacteria    Rhizopus_stolonifer_SM_131_NODE_33087                                    1         243      1   1582    349.13         -   56
  bacteria    Rhizopus_stolonifer_SM_131_NODE_53                                       1         240      1   1582    345.11         -   57
  bacteria    Rhizopus_stolonifer_SM_131_NODE_341                                      1         227      1   1582    346.11         -   57
  bacteria    Rhizopus_stolonifer_SM_131_NODE_40414                                    1         226      1   1582    299.12         -   53
  bacteria    Rhizopus_stolonifer_SM_131_NODE_42674                                    1         217      1   1582    287.85         -   53
  bacteria    Rhizopus_stolonifer_SM_131_NODE_3954                                     5         391      1   1582     78.91         -   37
  bacteria    Rhizopus_stolonifer_SM_131_NODE_3842                                    10          90      1   1582     17.23         -   43
  bacteria    Rhizopus_stolonifer_SM_131_NODE_726                                    338         409      1   1582     49.76         -   44
  bacteria    Rhizopus_stolonifer_SM_131_NODE_8748                                    12         226      1   1582     59.44         -   40
  bacteria    Rhizopus_stolonifer_SM_131_NODE_725                                     14         148      1   1582     35.77         -   33
  bacteria    Rhizopus_stolonifer_SM_131_NODE_725                                    205         185      1   1582     -0.11         -   24
  bacteria    Rhizopus_stolonifer_SM_131_NODE_668                                    320         344      1   1582      9.66         -   44
  bacteria    Rhizopus_stolonifer_SM_131_NODE_668                                    170         147      1   1582     -0.03         -   29
  bacteria    Rhizopus_stolonifer_SM_131_NODE_21363                                    6          70      1   1582     14.07         -   52
  bacteria    Mycotypha_microspora_IMI_282443_NODE_638                                41        1218      1   1582    263.87         -   40
  bacteria    Mycotypha_microspora_IMI_282443_NODE_638                               413         379      1   1582      4.79         -   29
  bacteria    Mycotypha_microspora_IMI_282443_NODE_2031                                1         219      1   1582    311.05         -   55
  bacteria    Mycotypha_microspora_IMI_282443_NODE_214                                 2         126      1   1582     18.98         -   46
  bacteria    Mycotypha_microspora_IMI_282443_NODE_371                                 3         117      1   1582     16.75         -   47
  bacteria    Mycotypha_microspora_IMI_282443_NODE_214.1                               2         116      1   1582      6.11         -   45
  bacteria    Mycotypha_microspora_IMI_282443_NODE_214.2                               5         105      1   1582     20.76         -   40
  bacteria    Mycotypha_microspora_IMI_282443_NODE_371.1                              90         117      1   1582      6.06         -   50
  bacteria    Mycotypha_microspora_IMI_282443_NODE_214.3                              90         116      1   1582      4.18         -   48
  bacteria    Rhizopus_stolonifer_SM141_NODE_3169                                      1        1487      1   1582   1860.67         -   56
  bacteria    Rhizopus_stolonifer_SM141_NODE_3169                                    215         174      1   1582      0.38         -   62
  bacteria    Rhizopus_stolonifer_SM141_NODE_8935                                      1         432      1   1582    642.29         -   56
  bacteria    Rhizopus_stolonifer_SM141_NODE_23290                                     1         318      1   1582    449.01         -   55
  bacteria    Rhizopus_stolonifer_SM141_NODE_21690                                     1         333      1   1582    431.59         -   55
  bacteria    Rhizopus_stolonifer_SM141_NODE_21872                                     1         321      1   1582    451.24         -   58
  bacteria    Rhizopus_stolonifer_SM141_NODE_9201                                    320         735      1   1582     99.33         -   40
  bacteria    Rhizopus_stolonifer_SM141_NODE_9201                                    170         147      1   1582     -0.03         -   29
  bacteria    Rhizopus_stolonifer_SM141_NODE_26645                                     1         290      1   1582    346.35         -   54
  bacteria    Rhizopus_stolonifer_SM141_NODE_42682                                     1         248      1   1582    336.02         -   54
  bacteria    Rhizopus_stolonifer_SM141_NODE_12861                                     5         391      1   1582     78.91         -   37
  bacteria    Rhizopus_stolonifer_SM141_NODE_24863                                     1         305      1   1582    324.70         -   57
  bacteria    Rhizopus_stolonifer_SM141_NODE_16175                                     1         258      1   1582    268.57         -   54
  bacteria    Rhizopus_stolonifer_SM141_NODE_64822                                     1         219      1   1582    181.91         -   49
  bacteria    Rhizopus_stolonifer_SM141_NODE_68201                                     1         202      1   1582    197.79         -   55
  bacteria    Rhizopus_stolonifer_SM141_NODE_14380                                    86         218      1   1582     30.66         -   29
  bacteria    Rhizopus_stolonifer_SM141_NODE_12577                                     5          77      1   1582      0.47         -   40
  bacteria    Rhizopus_stolonifer_SM141_NODE_11628                                   327         359      1   1582     10.58         -   45
  bacteria    Rhizopus_stolonifer_SM141_NODE_10560                                     1          98      1   1582     99.07         -   57
  bacteria    Rhizopus_stolonifer_SM141_NODE_30811                                    88         162      1   1582      0.62         -   31
  bacteria    Rhizopus_stolonifer_SM141_NODE_40418                                     1          70      1   1582     77.10         -   54
  bacteria    Rhizopus_stolonifer_SM141_NODE_37722                                    13          60      1   1582     15.37         -   46
  bacteria    Rhizopus_stolonifer_SM13_NODE_3038                                       1         794      1   1582   1196.78         -   55
  bacteria    Rhizopus_stolonifer_SM13_NODE_1714                                       1         773      1   1582   1069.65         -   60
  bacteria    Rhizopus_stolonifer_SM13_NODE_4374                                       1         562      1   1582    801.00         -   55
  bacteria    Rhizopus_stolonifer_SM13_NODE_100                                        2         298      1   1582    323.74         -   53
  bacteria    Rhizopus_stolonifer_SM13_NODE_5319                                       1         296      1   1582    327.42         -   56
  bacteria    Rhizopus_stolonifer_SM13_NODE_12043                                      1          51      1   1582     76.01         -   55
  bacteria    Rhizopus_stolonifer_SM13_NODE_371                                        1          51      1   1582     76.01         -   55
  bacteria    Rhizopus_stolonifer_SM142_NODE_38                                        1         766      1   1582    876.09         -   56
  bacteria    Rhizopus_stolonifer_SM142_NODE_38                                      215         174      1   1582      0.38         -   62
  bacteria    Rhizopus_stolonifer_SM142_NODE_351                                       1         443      1   1582    583.74         -   56
  bacteria    Rhizopus_stolonifer_SM142_NODE_299                                       1         296      1   1582    377.12         -   58
  bacteria    Rhizopus_stolonifer_SM142_NODE_937                                       1         278      1   1582    352.03         -   56
  bacteria    Rhizopus_stolonifer_SM142_NODE_2528                                      1         268      1   1582    295.90         -   56
  bacteria    Rhizopus_stolonifer_SM142_NODE_6449                                      1         211      1   1582    235.26         -   54
  bacteria    Rhizopus_stolonifer_SM142_NODE_499                                      52         154      1   1582     26.70         -   46
  bacteria    Rhizopus_stolonifer_SM142_NODE_3424                                      5          93      1   1582    120.36         -   58
  bacteria    Rhizopus_stolonifer_SM142_NODE_3438                                      2         122      1   1582     91.59         -   51
  bacteria    Mucor_pusillus_Lindt_NRRL_A-16035_NODE_893                              38         433      1   1582    119.76         -   42
  bacteria    Mucor_pusillus_Lindt_NRRL_A-16035_NODE_893                             209         192      1   1582     -0.23         -   44
  bacteria    Mucor_pusillus_Lindt_NRRL_A-16035_NODE_1888                            120         174      1   1582     24.37         -   58
  bacteria    Mucor_pusillus_Lindt_NRRL_A-16035_NODE_2087                              1         201      1   1582     59.56         -   42
  bacteria    Mucor_pusillus_Lindt_NRRL_A-16035_NODE_1436                            213         252      1   1582      7.89         -   50
  bacteria    Mucor_pusillus_Lindt_NRRL_A-16035_NODE_1436                            160         141      1   1582      0.13         -   10
  bacteria    Mucor_pusillus_Lindt_NRRL_A-16035_NODE_1968                            120         175      1   1582      8.07         -   43
  bacteria    Mucor_luteus_NRRL_2865_NODE_3                                            1        1147      1   1582    233.46         -   41
  bacteria    Mucor_luteus_NRRL_2865_NODE_3                                          580         556      1   1582      2.87         -   40
  bacteria    Mucor_luteus_NRRL_2865_NODE_16133                                        1         240      1   1582    330.21         -   56
  bacteria    Mucor_luteus_NRRL_2865_NODE_2756                                        36          53      1   1582     -0.84         -   17
  bacteria    Rhizopus_stolonifer_SM22_NODE_13                                       334        1177      1   1582     60.05         -   37
  bacteria    Mucor_genevensis_NRRL_3101_NODE_8597                                     1         389      1   1582    507.42         -   53
  bacteria    Mucor_genevensis_NRRL_3101_NODE_8597                                    84          16      1   1582     -0.07         -   57
  bacteria    Rhizopus_oryzae_NRRL_6400_NODE_4                                        63         299      1   1582     50.01         -   38
  bacteria    Rhizopus_oryzae_NRRL_6202_NODE_7                                       155         235      1   1582     16.87         -   32
  bacteria    Mortierella_sp_NVP85_NODE_8885                                         120         182      1   1582     24.12         -   41
  bacteria    Rhizopus_stolonifer_SM_139_NODE_109                                      1        1541      1   1582   2180.08         -   55
  bacteria    Rhizopus_stolonifer_SM_139_NODE_1446                                     1         805      1   1582   1018.97         -   54
  bacteria    Rhizopus_stolonifer_SM_139_NODE_828                                      1         484      1   1582    695.55         -   56
  bacteria    Rhizopus_stolonifer_SM_139_NODE_15909                                    2         334      1   1582    392.22         -   56
  bacteria    Rhizopus_stolonifer_SM_139_NODE_5605                                     1         343      1   1582    398.01         -   59
  bacteria    Rhizopus_stolonifer_SM_139_NODE_8187                                     5         391      1   1582     78.91         -   37
  bacteria    Rhizopus_stolonifer_SM_139_NODE_3347                                   320         647      1   1582     48.70         -   36
  bacteria    Rhizopus_stolonifer_SM_139_NODE_3347                                   170         147      1   1582     -0.03         -   29
  bacteria    Rhizopus_stolonifer_SM_139_NODE_38457                                    1         236      1   1582    230.01         -   58
  bacteria    Rhizopus_stolonifer_SM29_NODE_6960                                     169         146      1   1582     -0.03         -   29
  bacteria    Rhizopus_stolonifer_SM19-2_NODE_5272                                     1        1487      1   1582   1838.03         -   56
  bacteria    Rhizopus_stolonifer_SM19-2_NODE_5272                                   215         174      1   1582      0.38         -   62
  bacteria    Rhizopus_stolonifer_SM19-2_NODE_24698                                    1         902      1   1582   1168.05         -   55
  bacteria    Rhizopus_stolonifer_SM19-2_NODE_17570                                    1         604      1   1582    914.50         -   55
  bacteria    Rhizopus_stolonifer_SM19-2_NODE_68807                                    2         478      1   1582    669.83         -   56
  bacteria    Rhizopus_stolonifer_SM19-2_NODE_18816                                  938        1319      1   1582     41.76         -   34
  bacteria    Rhizopus_stolonifer_SM19-2_NODE_3063                                   366         742      1   1582     49.26         -   35
  bacteria    Rhizopus_stolonifer_SM19-2_NODE_3063                                   799         779      1   1582     -0.11         -   24
  bacteria    Rhizopus_stolonifer_SM19-2_NODE_138775                                   1         223      1   1582    314.11         -   57
  bacteria    Rhizopus_stolonifer_SM19-2_NODE_31784                                  320         699      1   1582     71.63         -   38
  bacteria    Rhizopus_stolonifer_SM19-2_NODE_31784                                  170         147      1   1582     -0.03         -   29
  bacteria    Rhizopus_stolonifer_SM19-2_NODE_144587                                   1         234      1   1582    263.70         -   55
  bacteria    Rhizopus_stolonifer_SM19-2_NODE_69034                                    2         379      1   1582     78.20         -   37
  bacteria    Rhizopus_stolonifer_SM19-2_NODE_106276                                   1         284      1   1582    293.25         -   58
  bacteria    Rhizopus_stolonifer_SM19-2_NODE_151782                                   1         135      1   1582    150.48         -   56
  bacteria    Rhizopus_stolonifer_SM19-2_NODE_131188                                   1         218      1   1582     27.65         -   30
  bacteria    Rhizopus_stolonifer_SM19-2_NODE_7980                                   317         342      1   1582     11.54         -   46
  bacteria    Rhizopus_oryzae_Went_Prinsen_Geerlings_NRRL_3563_NODE_5                  4         249      1   1582     18.30         -   41
  bacteria    Mucor_petrinsularis_var._echinosporus_NRRL_3141_NODE_11670               1         239      1   1582    328.77         -   53
  bacteria    Mucor_petrinsularis_var._echinosporus_NRRL_3141_NODE_11059               3         261      1   1582    297.17         -   60
  bacteria    Mucor_petrinsularis_var._echinosporus_NRRL_3141_NODE_11115               1         263      1   1582    327.34         -   56
  bacteria    Mucor_petrinsularis_var._echinosporus_NRRL_3141_NODE_11604               1         242      1   1582    291.11         -   52
  bacteria    Mucor_petrinsularis_var._echinosporus_NRRL_3141_NODE_11939              39         219      1   1582    185.02         -   54
  bacteria    Rhizopus_stolonifer_SM148_NODE_23                                        1        1487      1   1582   1860.67         -   56
  bacteria    Rhizopus_stolonifer_SM148_NODE_23                                      215         174      1   1582      0.38         -   62
  bacteria    Rhizopus_stolonifer_SM148_NODE_136                                       1        1145      1   1582   1604.58         -   54
  bacteria    Rhizopus_stolonifer_SM148_NODE_14626                                     1         316      1   1582    426.07         -   55
  bacteria    Rhizopus_stolonifer_SM148_NODE_713                                       1         357      1   1582    419.26         -   57
  bacteria    Rhizopus_stolonifer_SM148_NODE_28287                                     1         244      1   1582    371.10         -   57
  bacteria    Rhizopus_stolonifer_SM148_NODE_18463                                     1         264      1   1582    306.43         -   57
  bacteria    Rhizopus_stolonifer_SM148_NODE_3609                                      5         382      1   1582     78.20         -   37
  bacteria    Rhizopus_stolonifer_SM148_NODE_232                                     473         672      1   1582     54.92         -   40
  bacteria    Rhizopus_stolonifer_SM148_NODE_232                                     170         147      1   1582     -0.03         -   29
  bacteria    Rhizopus_stolonifer_SM148_NODE_50040                                     1         206      1   1582    149.15         -   55
  bacteria    Rhizopus_stolonifer_SM_4_NODE_842                                        1        1535      1   1582   2141.26         -   55
  bacteria    Rhizopus_stolonifer_SM_4_NODE_878                                        1        1538      1   1582   2114.23         -   54
  bacteria    Rhizopus_stolonifer_SM_4_NODE_1052                                       1        1075      1   1582   1522.19         -   59
  bacteria    Rhizopus_stolonifer_SM_4_NODE_2031                                       1         811      1   1582   1057.79         -   55
  bacteria    Rhizopus_stolonifer_SM_4_NODE_10797                                      5         391      1   1582     75.28         -   37
  bacteria    Rhizopus_stolonifer_SM_4_NODE_5439                                     155         257      1   1582     26.70         -   46
  bacteria    Rhizopus_stolonifer_SM_4_NODE_33984                                      2         232      1   1582    222.38         -   48
  bacteria    Rhizopus_stolonifer_SM_4_NODE_40148                                      1         199      1   1582    198.34         -   51
  bacteria    Rhizopus_stolonifer_SM_4_NODE_140                                       83         156      1   1582     34.13         -   35
  bacteria    Rhizopus_stolonifer_SM_4_NODE_140                                      213         193      1   1582     -0.11         -   24
  bacteria    Rhizopus_stolonifer_SM_4_NODE_2045                                     320         345      1   1582     11.54         -   46
  bacteria    Rhizopus_stolonifer_SM_4_NODE_2045                                     170         147      1   1582     -0.03         -   29
  bacteria    Rhizopus_stolonifer_SM_4_NODE_2045.1                                     3          89      1   1582     37.20         -   41
  bacteria    Rhizopus_stolonifer_SM_4_NODE_601                                      317         341      1   1582      9.66         -   44
  bacteria    Rhizopus_stolonifer_SM_4_NODE_150                                        1          53      1   1582     79.25         -   55
  bacteria    Rhizopus_stolonifer_SM_4_NODE_7348                                       1          53      1   1582     79.25         -   55
  bacteria    Rhizopus_stolonifer_SM_4_NODE_128                                        1          51      1   1582     76.01         -   55
  bacteria    Rhizopus_japonicus_NRRL_A-13076_NODE_887                                 4          49      1   1582     21.26         -   52
  bacteria    Rhizopus_stolonifer_SM25_NODE_38534                                      2         553      1   1582    690.64         -   55
  bacteria    Rhizopus_stolonifer_SM25_NODE_2505                                     938        1319      1   1582     41.76         -   34
  bacteria    Rhizopus_stolonifer_SM25_NODE_555                                        2         452      1   1582    486.40         -   57
  bacteria    Rhizopus_stolonifer_SM25_NODE_555                                      216         175      1   1582      0.38         -   62
  bacteria    Rhizopus_stolonifer_SM25_NODE_67573                                      1         400      1   1582    523.36         -   55
  bacteria    Rhizopus_stolonifer_SM25_NODE_35528                                      1         347      1   1582    436.07         -   57
  bacteria    Rhizopus_stolonifer_SM25_NODE_21                                       366         742      1   1582     47.59         -   35
  bacteria    Rhizopus_stolonifer_SM25_NODE_21                                       799         779      1   1582     -0.11         -   24
  bacteria    Rhizopus_stolonifer_SM25_NODE_76139                                      1         373      1   1582    451.43         -   57
  bacteria    Rhizopus_stolonifer_SM25_NODE_132666                                     1         254      1   1582    347.03         -   55
  bacteria    Rhizopus_stolonifer_SM25_NODE_77437                                    137         318      1   1582     70.93         -   41
  bacteria    Rhizopus_stolonifer_SM25_NODE_131352                                     1         214      1   1582    216.92         -   56
  bacteria    Rhizopus_stolonifer_SM25_NODE_84531                                      1         126      1   1582    156.64         -   57
  bacteria    Rhizopus_stolonifer_SM25_NODE_116458                                   146         232      1   1582     37.20         -   41
  bacteria    Rhizopus_stolonifer_SM25_NODE_300                                      317         338      1   1582      3.74         -   45
  bacteria    Rhizopus_stolonifer_SM25_NODE_29054                                    170         147      1   1582     -0.03         -   29
  bacteria    Rhizopus_stolonifer_SM16_NODE_12                                       479         864      1   1582     55.68         -   33
  bacteria    Rhizopus_stolonifer_SM16_NODE_12.1                                     124         145      1   1582      2.75         -   45
  bacteria    Rhizopus_americanus_NRRL_66675_NODE_234                                  1        1529      1   1582   2045.47         -   56
  bacteria    Rhizopus_americanus_NRRL_66675_NODE_234                                443         422      1   1582     -0.95         -   41
  bacteria    Rhizopus_hangchao_NRRL_2874_NODE_4                                     166         204      1   1582     12.51         -   44
  bacteria    Mortierella_elongata_GBA24_NODE_1.2                                    143        1016      1   1582    160.63         -   26
  bacteria    Mortierella_elongata_GBA24_NODE_1.2                                    722         707      1   1582      1.18         -   19
  bacteria    Rhizopus_stolonifer_SM87_NODE_6.1                                       59         193      1   1582     42.08         -   39
  bacteria    Rhizopus_stolonifer_SM87_NODE_5                                          3         217      1   1582     53.06         -   38
  bacteria    Rhizopus_stolonifer_SM65-2_NODE_73                                       1        1161      1   1582   1583.24         -   55
  bacteria    Rhizopus_stolonifer_SM65-2_NODE_427                                      1         430      1   1582    547.49         -   57
  bacteria    Rhizopus_stolonifer_SM65-2_NODE_3099                                     3         345      1   1582    486.93         -   54
  bacteria    Rhizopus_stolonifer_SM65-2_NODE_2140                                     1         388      1   1582    480.85         -   56
  bacteria    Rhizopus_stolonifer_SM65-2_NODE_55                                       1         317      1   1582    335.36         -   57
  bacteria    Rhizopus_stolonifer_SM65-2_NODE_55                                     215         174      1   1582      0.38         -   62
  bacteria    Rhizopus_stolonifer_SM65-2_NODE_5037                                   137         274      1   1582     36.17         -   41
  bacteria    Rhizopus_stolonifer_SM65-2_NODE_12021                                    1         160      1   1582    151.80         -   56
  bacteria    Rhizopus_stolonifer_SM65-2_NODE_5275                                    12          99      1   1582     38.89         -   41
  bacteria    Rhizopus_stolonifer_SM65-2_NODE_373                                    170         147      1   1582     -0.03         -   29
  bacteria    Rhizopus_stolonifer_SM65-2_NODE_23519                                   77         117      1   1582     10.29         -   32
  bacteria    Rhizopus_stolonifer_SM9_NODE_53                                          2        1550      1   1582   2219.09         -   54
  bacteria    Coemansia_sp._RSA_518_NODE_16                                          552         832      1   1582     47.97         -   31
  bacteria    Coemansia_sp._RSA_518_NODE_3218                                          1         246      1   1582    233.38         -   55
  bacteria    Coemansia_sp._RSA_518_NODE_16.1                                          8         189      1   1582     41.50         -   32
  bacteria    Coemansia_sp._RSA_518_NODE_16.2                                         14          38      1   1582      1.66         -   48
  bacteria    Rhizopus_chungkuoensis_NRRL_2873_NODE_856                                3         195      1   1582     11.25         -   38
  bacteria    Phycomyces_theobromatus_NRRL_1467_NODE_9328                              4         571      1   1582    728.41         -   52
  bacteria    Phycomyces_theobromatus_NRRL_1467_NODE_9328                             89          21      1   1582     -0.07         -   58
  bacteria    Phycomyces_theobromatus_NRRL_1467_NODE_13308                             1         327      1   1582    393.33         -   52
  bacteria    Phycomyces_theobromatus_NRRL_1467_NODE_17745                             4         205      1   1582    257.14         -   59
  bacteria    Phycomyces_theobromatus_NRRL_1467_NODE_16841                             1         232      1   1582    239.26         -   54
  bacteria    Rhizopus_stolonifer_SM_135_NODE_1                                      618        1461      1   1582     60.05         -   37
  bacteria    Rhizopus_stolonifer_SM_135_NODE_1                                      181         160      1   1582      0.72         -   32
  bacteria    Rhizopus_stolonifer_SM_135_NODE_55181                                    1         298      1   1582    340.99         -   51
  bacteria    Rhizopus_stolonifer_SM_135_NODE_33892                                   69         452      1   1582     61.01         -   38
  bacteria    Rhizopus_stolonifer_SM_135_NODE_37473                                   12         266      1   1582     85.32         -   38
  bacteria    Rhizopus_stolonifer_SM_135_NODE_7962                                   415         439      1   1582      9.66         -   44
  bacteria    Syncephalastrum_verruculosum_RSA_2127_NODE_4826                          1        1532      1   1582   2196.85         -   53
  bacteria    Syncephalastrum_verruculosum_RSA_2127_NODE_3624                          1        1539      1   1582   2168.19         -   53
  bacteria    Syncephalastrum_verruculosum_RSA_2127_NODE_3639                          1        1534      1   1582   2111.61         -   54
  bacteria    Syncephalastrum_verruculosum_RSA_2127_NODE_1677                        117         167      1   1582      4.57         -   53
  bacteria    Mucor_griseo-ochraceus_var._minuta_NRRL_3246_NODE_11814                  4         335      1   1582    402.72         -   52
  bacteria    Mucor_griseo-ochraceus_var._minuta_NRRL_3246_NODE_14387                  1         258      1   1582    337.71         -   57
  bacteria    Mucor_griseo-ochraceus_var._minuta_NRRL_3246_NODE_14678                  1         256      1   1582    223.72         -   52
  bacteria    Coemansia_sp._RSA_1933_NODE_17                                         551         830      1   1582     70.61         -   31
  bacteria    Coemansia_sp._RSA_1933_NODE_17                                         336         318      1   1582      4.52         -   42
