# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab spades_16S_rRNA/spades_16S_rRNA.tab --viterbi /opt/linux/centos/7.x/x86_64/pkgs/ssu-align/0.1.1/share/ssu-align-0.1.1/ssu-align-0p1.cm spades_16S_rRNA.fasta
# date:       Mon Jan  7 23:03:26 2019
# num seqs:   801
# dbsize(Mb): 0.871186
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                                                                       target coord   query coord                         
#                                                                             ----------------------  ------------                         
# model name  target name                                                          start        stop  start   stop    bit sc   E-value  GC%
# ----------  --------------------------------------------------------------  ----------  ----------  -----  -----  --------  --------  ---
  bacteria    Rhizopus_stolonifer_SM63_NODE_571                                       69         463      1   1582     81.25         -   37
  bacteria    Rhizopus_stolonifer_SM63_NODE_571                                      536         502      1   1582     -0.78         -   34
  bacteria    Rhizopus_stolonifer_SM63_NODE_7289                                       1         231      1   1582    225.58         -   51
  bacteria    Rhizopus_stolonifer_SM63_NODE_1304                                     156         258      1   1582     26.70         -   46
  bacteria    Rhizopus_stolonifer_SM63_NODE_2510                                     152         371      1   1582     63.43         -   40
  bacteria    Rhizopus_stolonifer_SM63_NODE_512                                      320         362      1   1582     20.07         -   56
  bacteria    Rhizopus_stolonifer_SM63_NODE_512                                      170         147      1   1582     -0.03         -   29
  bacteria    Coemansia_sp._RSA_532_NODE_6                                           552         832      1   1582     47.97         -   31
  bacteria    Coemansia_sp._RSA_532_NODE_6.1                                           8         189      1   1582     41.50         -   32
  bacteria    Coemansia_sp._RSA_532_NODE_6.2                                          14          38      1   1582      1.66         -   48
  bacteria    Rhizopus_stolonifer_SM29_NODE_5292                                     169         146      1   1582     -0.03         -   29
  bacteria    Coemansia_sp._RSA_2320_NODE_18                                          39         301      1   1582     60.12         -   35
  bacteria    Coemansia_sp._RSA_2320_NODE_18                                         473         449      1   1582      2.85         -   28
  bacteria    Coemansia_sp._RSA_2320_NODE_18.1                                       124         190      1   1582     27.60         -   40
  bacteria    Coemansia_sp._RSA_2320_NODE_3318                                        99         265      1   1582     15.25         -   49
  bacteria    Rhizopus_stolonifer_SM67_NODE_1                                        618        1461      1   1582     60.05         -   37
  bacteria    Rhizopus_stolonifer_SM67_NODE_1                                        181         160      1   1582      0.72         -   32
  bacteria    Rhizopus_stolonifer_SM67_NODE_12                                        70          91      1   1582      1.34         -   27
  bacteria    Rhizopus_stolonifer_SM140_NODE_75                                        1        1541      1   1582   2180.08         -   55
  bacteria    Rhizopus_stolonifer_SM140_NODE_66                                        1        1487      1   1582   1860.67         -   56
  bacteria    Rhizopus_stolonifer_SM140_NODE_66                                      215         174      1   1582      0.38         -   62
  bacteria    Rhizopus_stolonifer_SM140_NODE_87                                       11         769      1   1582     59.06         -   37
  bacteria    Rhizopus_stolonifer_SM140_NODE_87                                      826         806      1   1582     -0.11         -   24
  bacteria    Rhizopus_stolonifer_SM140_NODE_51418                                     1         238      1   1582    329.33         -   54
  bacteria    Rhizopus_stolonifer_SM140_NODE_56518                                     1         230      1   1582    288.87         -   57
  bacteria    Rhizopus_stolonifer_SM140_NODE_26690                                     1         257      1   1582    293.33         -   57
  bacteria    Rhizopus_stolonifer_SM140_NODE_6054                                    188         320      1   1582     30.66         -   29
  bacteria    Rhizopus_stolonifer_SM140_NODE_14757                                     8          57      1   1582     22.22         -   46
  bacteria    Rhizopus_stolonifer_SM140_NODE_26040                                   192         287      1   1582     23.13         -   45
  bacteria    Rhizopus_stolonifer_SM140_NODE_25775                                     1         111      1   1582    110.98         -   56
  bacteria    Rhizopus_stolonifer_SM140_NODE_25954                                    12         186      1   1582     45.32         -   37
  bacteria    Rhizopus_stolonifer_SM140_NODE_77                                      317         333      1   1582     -0.23         -   41
  bacteria    Rhizopus_formosaensis_NRRL_2911_NODE_4                                  79         314      1   1582     48.61         -   40
  bacteria    Rhizopus_stolonifer_SM57_NODE_1                                        618        1461      1   1582     60.05         -   37
  bacteria    Rhizopus_stolonifer_SM57_NODE_1                                        181         160      1   1582      0.72         -   32
  bacteria    Conidiobolus_antarcticus_ARSEF_6913_NODE_3396                            2         602      1   1582    712.07         -   52
  bacteria    Conidiobolus_antarcticus_ARSEF_6913_NODE_2353                          324        1159      1   1582    184.29         -   39
  bacteria    Conidiobolus_antarcticus_ARSEF_6913_NODE_2353                          590         547      1   1582      3.58         -   27
  bacteria    Conidiobolus_antarcticus_ARSEF_6913_NODE_3974                            1         346      1   1582    501.17         -   55
  bacteria    Conidiobolus_antarcticus_ARSEF_6913_NODE_189                           234         945      1   1582     45.94         -   46
  bacteria    Conidiobolus_antarcticus_ARSEF_6913_NODE_4246                            1         282      1   1582    332.22         -   51
  bacteria    Conidiobolus_antarcticus_ARSEF_6913_NODE_189.1                         261         280      1   1582      9.70         -   65
  bacteria    Rhizopus_stolonifer_SM141_NODE_13                                      320         735      1   1582     99.33         -   40
  bacteria    Rhizopus_stolonifer_SM141_NODE_13                                      170         147      1   1582     -0.03         -   29
  bacteria    Rhizopus_stolonifer_SM141_NODE_88                                        5         391      1   1582     78.91         -   37
  bacteria    Mucor_fragilis_NRRL_2569_NODE_267                                        1         244      1   1582    333.16         -   53
  bacteria    Mucor_fragilis_NRRL_2569_NODE_226                                        1         305      1   1582    320.16         -   53
  bacteria    Mucor_fragilis_NRRL_2569_NODE_226                                      204         136      1   1582     -0.07         -   57
  bacteria    Mucor_fragilis_NRRL_2569_NODE_263                                        1         229      1   1582    269.02         -   52
  bacteria    Zygorhynchus_macrocarpus_NRRL_2663_NODE_11871                            1         781      1   1582    962.62         -   53
  bacteria    Zygorhynchus_macrocarpus_NRRL_2663_NODE_19142                            3         298      1   1582    375.52         -   55
  bacteria    Zygorhynchus_macrocarpus_NRRL_2663_NODE_19514                            1         299      1   1582    379.48         -   51
  bacteria    Zygorhynchus_macrocarpus_NRRL_2663_NODE_19514                           77          54      1   1582     -0.50         -   38
  bacteria    Zygorhynchus_macrocarpus_NRRL_2663_NODE_22334                            1         249      1   1582    349.10         -   55
  bacteria    Zygorhynchus_macrocarpus_NRRL_2663_NODE_7557                           123         143      1   1582      0.51         -   33
  bacteria    Lichtheimia_corymbifera_NRRL_1592_NODE_2276                            519         561      1   1582     18.92         -   49
  bacteria    Conidiobolus_thromboides_NRRL_1224_NODE_76                               1        1174      1   1582    246.53         -   38
  bacteria    Conidiobolus_thromboides_NRRL_1224_NODE_76                             544         524      1   1582      0.25         -   29
  bacteria    Conidiobolus_thromboides_NRRL_1224_NODE_29                             233         944      1   1582     45.94         -   44
  bacteria    Conidiobolus_thromboides_NRRL_1224_NODE_4979                           181         237      1   1582     26.73         -   40
  bacteria    Conidiobolus_thromboides_NRRL_1224_NODE_4181                            61         231      1   1582     23.91         -   44
  bacteria    Conidiobolus_thromboides_NRRL_1224_NODE_29.1                           257         276      1   1582      9.70         -   65
  bacteria    Conidiobolus_thromboides_NRRL_1224_NODE_4765                            42         245      1   1582      0.00         -   33
  bacteria    Conidiobolus_thromboides_NRRL_1224_NODE_4765                            38          14      1   1582      1.30         -   28
  bacteria    Rhizopus_stolonifer_SM67-2_NODE_85.1                                     1        1541      1   1582   2180.08         -   55
  bacteria    Rhizopus_stolonifer_SM67-2_NODE_118                                      1         663      1   1582    759.18         -   56
  bacteria    Rhizopus_stolonifer_SM67-2_NODE_118                                    215         174      1   1582      0.38         -   62
  bacteria    Rhizopus_stolonifer_SM67-2_NODE_760                                      1         581      1   1582    764.05         -   57
  bacteria    Rhizopus_stolonifer_SM67-2_NODE_63                                     493        1251      1   1582     59.06         -   37
  bacteria    Rhizopus_stolonifer_SM67-2_NODE_63                                    1308        1288      1   1582     -0.11         -   24
  bacteria    Rhizopus_stolonifer_SM67-2_NODE_122                                    168        1000      1   1582     45.80         -   36
  bacteria    Rhizopus_stolonifer_SM67-2_NODE_2552                                    48         434      1   1582     78.91         -   37
  bacteria    Rhizopus_stolonifer_SM67-2_NODE_114                                    320         338      1   1582      0.65         -   53
  bacteria    Rhizopus_stolonifer_SM67-2_NODE_131                                    320         345      1   1582     11.54         -   46
  bacteria    Rhizopus_stolonifer_SM67-2_NODE_131                                    170         147      1   1582     -0.03         -   29
  bacteria    Rhizopus_stolonifer_SM_51_NODE_4.2                                     618        1461      1   1582     60.05         -   37
  bacteria    Rhizopus_stolonifer_SM_51_NODE_4.2                                     181         160      1   1582      0.72         -   32
  bacteria    Mortierella_ambigua_BC1065_NODE_5608                                    94         142      1   1582     22.53         -   35
  bacteria    Mortierella_ambigua_BC1065_NODE_3562                                    93         136      1   1582      8.72         -   50
  bacteria    Rhizopus_oryzae_NRRL_62023_NODE_137                                      1        1527      1   1582   2048.13         -   56
  bacteria    Rhizopus_oryzae_NRRL_62023_NODE_137                                    441         420      1   1582     -0.95         -   41
  bacteria    Rhizopus_stolonifer_SM_134_NODE_43.3                                     1        1542      1   1582   2147.08         -   55
  bacteria    Rhizopus_stolonifer_SM_134_NODE_12737                                    1         340      1   1582    413.83         -   51
  bacteria    Rhizopus_stolonifer_SM_134_NODE_24638                                    1         263      1   1582    309.46         -   56
  bacteria    Rhizopus_stolonifer_SM_134_NODE_34491                                    2         233      1   1582    272.08         -   51
  bacteria    Rhizopus_stolonifer_SM_134_NODE_4478                                    78         180      1   1582     26.70         -   46
  bacteria    Rhizopus_stolonifer_SM_134_NODE_11088                                  133         366      1   1582     71.69         -   41
  bacteria    Rhizopus_stolonifer_SM_134_NODE_14433                                    1         136      1   1582    116.22         -   49
  bacteria    Rhizopus_stolonifer_SM_134_NODE_5117                                    10         144      1   1582     35.77         -   33
  bacteria    Rhizopus_stolonifer_SM_134_NODE_5117                                   201         181      1   1582     -0.11         -   24
  bacteria    Rhizopus_stolonifer_SM_17_NODE_476                                       1        1328      1   1582   1951.59         -   55
  bacteria    Rhizopus_stolonifer_SM_17_NODE_569                                       1        1107      1   1582   1432.34         -   54
  bacteria    Rhizopus_stolonifer_SM_17_NODE_1697                                      1         712      1   1582    925.36         -   56
  bacteria    Rhizopus_stolonifer_SM_17_NODE_2830                                      1         493      1   1582    736.97         -   56
  bacteria    Rhizopus_stolonifer_SM_17_NODE_3164                                      1         452      1   1582    669.19         -   58
  bacteria    Rhizopus_stolonifer_SM_17_NODE_3666                                      1         402      1   1582    575.51         -   52
  bacteria    Rhizopus_stolonifer_SM_17_NODE_42                                        1         286      1   1582    292.55         -   57
  bacteria    Rhizopus_stolonifer_SM_17_NODE_6157                                      2         192      1   1582    181.40         -   54
  bacteria    Rhizopus_stolonifer_SM_17_NODE_6756                                      1         131      1   1582    127.97         -   56
  bacteria    Rhizopus_stolonifer_SM_17_NODE_1036                                      1          75      1   1582    107.83         -   55
  bacteria    Rhizopus_stolonifer_SM_17_NODE_1155                                      1          75      1   1582    107.83         -   55
  bacteria    Rhizopus_stolonifer_SM_17_NODE_6718                                      1          64      1   1582     94.32         -   55
  bacteria    Rhizopus_stolonifer_SM_17_NODE_6852                                      1          65      1   1582     79.32         -   54
  bacteria    Rhizopus_stolonifer_SM_17_NODE_6489                                      1          65      1   1582     79.32         -   54
  bacteria    Rhizopus_stolonifer_SM_17_NODE_6788                                      1          65      1   1582     79.32         -   54
  bacteria    Pilaira_caucasica_CBS_523.68_NODE_7196                                   1        1088      1   1582   1494.57         -   52
  bacteria    Pilaira_caucasica_CBS_523.68_NODE_4239                                   1         810      1   1582   1029.20         -   54
  bacteria    Pilaira_caucasica_CBS_523.68_NODE_4123                                   1         492      1   1582    735.34         -   56
  bacteria    Pilaira_caucasica_CBS_523.68_NODE_17354                                  1         302      1   1582    464.16         -   56
  bacteria    Pilaira_caucasica_CBS_523.68_NODE_15366                                  2         240      1   1582    356.43         -   56
  bacteria    Haplosporangium_sp._NRRL_A-10996_NODE_4471                               1         242      1   1582     19.13         -   34
  bacteria    Rhizopus_stolonifer_SM49-2_NODE_233                                      1         505      1   1582    709.95         -   56
  bacteria    Rhizopus_stolonifer_SM49-2_NODE_241                                      1         470      1   1582    657.71         -   53
  bacteria    Rhizopus_stolonifer_SM49-2_NODE_167                                      1         509      1   1582    579.71         -   56
  bacteria    Rhizopus_stolonifer_SM49-2_NODE_167                                    215         174      1   1582      0.38         -   62
  bacteria    Rhizopus_stolonifer_SM49-2_NODE_867                                      2         165      1   1582    166.76         -   55
  bacteria    Rhizopus_stolonifer_SM49-2_NODE_189                                      1         118      1   1582    158.40         -   60
  bacteria    Rhizopus_stolonifer_SM49-2_NODE_296                                      1         117      1   1582    123.00         -   57
  bacteria    Rhizopus_stolonifer_SM49-2_NODE_84                                     152         194      1   1582     18.92         -   49
  bacteria    Mortierella_parvispora_AD039_NODE_349                                    1         211      1   1582     10.91         -   35
  bacteria    Mortierella_parvispora_AD039_NODE_349                                  136         118      1   1582      0.24         -   26
  bacteria    Mucor_genevensis_NRRL_3101_NODE_7384                                     1         389      1   1582    507.42         -   53
  bacteria    Mucor_genevensis_NRRL_3101_NODE_7384                                    84          16      1   1582     -0.07         -   57
  bacteria    Rhizopus_stolonifer_SM102_NODE_8                                         6         851      1   1582     59.87         -   38
  bacteria    Rhizopus_stolonifer_SM102_NODE_8.1                                     374         399      1   1582     10.67         -   50
  bacteria    Rhizopus_stolonifer_SM102_NODE_8.1                                     181         160      1   1582      0.72         -   32
  bacteria    Syzygites_sp._MES_3091_NODE_5153                                         1         274      1   1582    331.16         -   50
  bacteria    Syzygites_sp._MES_3091_NODE_5533                                         1         240      1   1582    329.97         -   52
  bacteria    Circinella_rigida_NRRL_2341_NODE_4817                                    1         559      1   1582    766.69         -   54
  bacteria    Circinella_rigida_NRRL_2341_NODE_5549                                    3         415      1   1582    502.40         -   55
  bacteria    Circinella_rigida_NRRL_2341_NODE_5549                                  418         392      1   1582      0.19         -   56
  bacteria    Circinella_rigida_NRRL_2341_NODE_8406                                    1         284      1   1582    218.18         -   57
  bacteria    Circinella_rigida_NRRL_2341_NODE_3745                                   42         251      1   1582     39.43         -   49
  bacteria    Rhizopus_stolonifer_SM_62_NODE_387                                       1        1513      1   1582   2146.68         -   57
  bacteria    Rhizopus_stolonifer_SM_62_NODE_32                                        1        1541      1   1582   2176.34         -   55
  bacteria    Rhizopus_stolonifer_SM_62_NODE_798                                       2        1480      1   1582   2129.11         -   56
  bacteria    Rhizopus_stolonifer_SM_62_NODE_396                                       1        1527      1   1582   2058.36         -   55
  bacteria    Rhizopus_stolonifer_SM_62_NODE_40                                        1        1538      1   1582   2114.23         -   54
  bacteria    Rhizopus_stolonifer_SM_62_NODE_32254                                     1         409      1   1582    372.90         -   50
  bacteria    Rhizopus_stolonifer_SM_62_NODE_58523                                     1         255      1   1582    326.62         -   55
  bacteria    Rhizopus_stolonifer_SM_62_NODE_1261                                    320         737      1   1582    110.08         -   38
  bacteria    Rhizopus_stolonifer_SM_62_NODE_1261                                    170         147      1   1582     -0.03         -   29
  bacteria    Rhizopus_stolonifer_SM_62_NODE_6219                                    176         444      1   1582     39.01         -   40
  bacteria    Rhizopus_stolonifer_SM_62_NODE_1166                                     77         463      1   1582     78.91         -   37
  bacteria    Rhizopus_stolonifer_SM_62_NODE_6219.1                                   13         147      1   1582     35.77         -   33
  bacteria    Rhizopus_stolonifer_SM_62_NODE_6219.1                                  204         184      1   1582     -0.11         -   24
  bacteria    Rhizopus_stolonifer_SM_62_NODE_52697                                     8          48      1   1582     19.60         -   34
  bacteria    Rhizopus_stolonifer_SM_62_NODE_2117                                    318         343      1   1582     11.54         -   46
  bacteria    Rhizopus_stolonifer_SM_129_NODE_21                                       1        1541      1   1582   2180.08         -   55
  bacteria    Rhizopus_stolonifer_SM_129_NODE_301                                      9         386      1   1582     78.20         -   37
  bacteria    Apophysomyces_sp._BC105_NODE_24                                          1        1527      1   1582   2040.94         -   56
  bacteria    Rhizopus_stolonifer_SM_132_NODE_1                                        1        1541      1   1582   2179.09         -   55
  bacteria    Rhizopus_stolonifer_SM_132_NODE_15                                       1         284      1   1582    403.81         -   56
  bacteria    Rhizopus_stolonifer_SM_132_NODE_572                                      5         391      1   1582     78.91         -   37
  bacteria    Rhizopus_stolonifer_SM_132_NODE_725                                    134         360      1   1582     68.25         -   40
  bacteria    Rhizopus_stolonifer_SM_132_NODE_392                                    170         147      1   1582     -0.03         -   29
  bacteria    Rhizopus_stolonifer_SM2-2_NODE_43                                      473         741      1   1582     52.73         -   41
  bacteria    Rhizopus_stolonifer_SM2-2_NODE_43                                      170         147      1   1582     -0.03         -   29
  bacteria    Rhizopus_stolonifer_SM2-2_NODE_97                                        1         376      1   1582     49.47         -   36
  bacteria    Rhizopus_stolonifer_SM2-2_NODE_97                                      433         413      1   1582     -0.11         -   24
  bacteria    Absidia_cylindrospora_NRRL_1343_NODE_8864                                1         480      1   1582    608.09         -   52
  bacteria    Absidia_cylindrospora_NRRL_1343_NODE_10297                               1         369      1   1582    457.58         -   55
  bacteria    Absidia_cylindrospora_NRRL_1343_NODE_11281                               5         187      1   1582    172.12         -   46
  bacteria    Absidia_cylindrospora_NRRL_1343_NODE_11281                             139         116      1   1582     -0.50         -   38
  bacteria    Rhizopus_stolonifer_SM_145_NODE_18                                     320        1258      1   1582    137.78         -   36
  bacteria    Rhizopus_stolonifer_SM_145_NODE_18                                    1315         147      1   1582      1.90         -   36
  bacteria    Conidiobolus_firmipilleus_ARSEF_2731_NODE_119                          188        1263      1   1582    164.05         -   36
  bacteria    Conidiobolus_firmipilleus_ARSEF_2731_NODE_119                          426         391      1   1582      1.74         -   17
  bacteria    Conidiobolus_firmipilleus_ARSEF_2731_NODE_923                          250         953      1   1582     27.81         -   44
  bacteria    Conidiobolus_firmipilleus_ARSEF_2731_NODE_923                          712         661      1   1582      0.06         -   42
  bacteria    Conidiobolus_firmipilleus_ARSEF_2731_NODE_20227                        254         273      1   1582      9.70         -   65
  bacteria    Rhizopus_sp._NRRL_3368_NODE_6376                                         1         271      1   1582    283.90         -   49
  bacteria    Rhizopus_sp._NRRL_3368_NODE_6376                                       145          77      1   1582     -0.07         -   57
  bacteria    Circinella_chinensis_NRRL_2415_NODE_4303                                 1        1335      1   1582   1914.54         -   58
  bacteria    Pirella_circinans_var._volvogradensis_RSA_2566_NODE_3809                 2        1405      1   1582   2017.53         -   55
  bacteria    Pirella_circinans_var._volvogradensis_RSA_2566_NODE_16294                1         149      1   1582    156.21         -   54
  bacteria    Rhizopus_sp._NRRL_A-11791_NODE_1276                                      1        1527      1   1582   2045.84         -   56
  bacteria    Rhizopus_sp._NRRL_A-11791_NODE_1276                                    441         420      1   1582     -0.95         -   41
  bacteria    Absidia_inflata_NRRL_6591_NODE_17691                                     1         433      1   1582    517.14         -   52
  bacteria    Absidia_inflata_NRRL_6591_NODE_17691                                   204         181      1   1582     -0.50         -   38
  bacteria    Absidia_inflata_NRRL_6591_NODE_22314                                     1         309      1   1582    341.39         -   53
  bacteria    Absidia_inflata_NRRL_6591_NODE_27436                                     1         227      1   1582    321.17         -   55
  bacteria    Absidia_inflata_NRRL_6591_NODE_23760                                     1         278      1   1582    297.76         -   54
  bacteria    Absidia_inflata_NRRL_6591_NODE_23695                                     6         269      1   1582    310.96         -   58
  bacteria    Absidia_inflata_NRRL_6591_NODE_26602                                     1         236      1   1582    235.99         -   49
  bacteria    Absidia_inflata_NRRL_6591_NODE_26602                                   139          71      1   1582     -0.07         -   57
  bacteria    Rhizopus_hangchao_NRRL_2874_NODE_147                                     3         203      1   1582     22.47         -   41
  bacteria    Absidia_cylindrospora_var._nigra_NRRL_3031_NODE_13372                  333         375      1   1582     18.92         -   49
  bacteria    Rhizopus_stolonifer_SM84_NODE_37                                         1        1538      1   1582   2109.01         -   54
  bacteria    Rhizopus_stolonifer_SM84_NODE_24                                       502        1320      1   1582     62.29         -   37
  bacteria    Rhizopus_stolonifer_SM84_NODE_24                                      1392        1357      1   1582      1.88         -   36
  bacteria    Mucor_mucedo_NRRL_A-11121_NODE_474.1                                   231         312      1   1582     32.84         -   48
  bacteria    Mucor_mucedo_NRRL_A-11121_NODE_474.1                                   687         661      1   1582      1.88         -   37
  bacteria    Mucor_mucedo_NRRL_A-11121_NODE_66                                       23         193      1   1582     23.91         -   51
  bacteria    Mucor_mucedo_NRRL_A-11121_NODE_474.2                                   306         337      1   1582      8.86         -   47
  bacteria    Mucor_mucedo_NRRL_A-11121_NODE_474.2                                   175         154      1   1582     -0.34         -   45
  bacteria    Thamnostylum_nigricans_RSA_1406_NODE_2702                                1         323      1   1582    491.54         -   54
  bacteria    Thamnostylum_nigricans_RSA_1406_NODE_2673                                2         330      1   1582    422.38         -   54
  bacteria    Thamnostylum_nigricans_RSA_1406_NODE_2702.1                              1         259      1   1582    386.61         -   56
  bacteria    Thamnostylum_nigricans_RSA_1406_NODE_2673.1                              2         224      1   1582    228.76         -   57
  bacteria    Rhizopus_stolonifer_SM28_NODE_298                                        1         779      1   1582   1187.03         -   54
  bacteria    Rhizopus_stolonifer_SM28_NODE_1                                          1         807      1   1582   1076.25         -   54
  bacteria    Rhizopus_stolonifer_SM28_NODE_242                                        1         784      1   1582   1031.60         -   53
  bacteria    Rhizopus_stolonifer_SM28_NODE_140                                        1         259      1   1582    384.10         -   55
  bacteria    Rhizopus_stolonifer_SM_138_NODE_40                                     320         338      1   1582      1.52         -   47
  bacteria    Rhizopus_stolonifer_SM_138_NODE_40                                     170         147      1   1582     -0.03         -   29
  bacteria    Rhizopus_microsporus_NRRL_13129_NODE_1389                                1        1529      1   1582   2045.26         -   56
  bacteria    Rhizopus_microsporus_NRRL_13129_NODE_1389                              443         422      1   1582     -0.95         -   41
  bacteria    Rhizopus_stolonifer_SM123_NODE_1.5                                     618        1461      1   1582     60.05         -   37
  bacteria    Rhizopus_stolonifer_SM123_NODE_1.5                                     181         160      1   1582      0.72         -   32
  bacteria    Rhizopus_stolonifer_SM87_NODE_10                                        59         193      1   1582     49.85         -   39
  bacteria    Rhizopus_stolonifer_SM87_NODE_6                                        544         758      1   1582     53.06         -   38
  bacteria    Benjaminiella_youngii_IMI_325629_NODE_1916                               1        1527      1   1582   2059.82         -   55
  bacteria    Benjaminiella_youngii_IMI_325629_NODE_4997                               1        1088      1   1582   1494.57         -   52
  bacteria    Benjaminiella_youngii_IMI_325629_NODE_12984                              1         302      1   1582    464.16         -   56
  bacteria    Benjaminiella_youngii_IMI_325629_NODE_8603                               2         240      1   1582    356.43         -   56
  bacteria    Rhizopus_stolonifer_SM24_NODE_63                                         2        1549      1   1582   2210.66         -   53
  bacteria    Rhizopus_stolonifer_SM24_NODE_1                                          1         807      1   1582   1076.83         -   54
  bacteria    Rhizopus_stolonifer_SM24_NODE_1933                                       1         609      1   1582    931.69         -   55
  bacteria    Rhizopus_nigricans_NRRL_3372_NODE_200                                   50          64      1   1582     -0.15         -   67
  bacteria    Rhizopus_stolonifer_NRRL_1479_NODE_4                                   195         297      1   1582     27.54         -   34
  bacteria    Pilaira_moreaui_CBS_181.26_NODE_4973                                   160         292      1   1582     40.05         -   41
  bacteria    Pilaira_moreaui_CBS_181.26_NODE_11786                                    3         202      1   1582     49.83         -   39
  bacteria    Mucor_petrinsularis_var._ovalisporus_NRRL_2536_NODE_6518                 1         754      1   1582    921.31         -   55
  bacteria    Mucor_petrinsularis_var._ovalisporus_NRRL_2536_NODE_6518               545         477      1   1582     -0.29         -   57
  bacteria    Mucor_petrinsularis_var._ovalisporus_NRRL_2536_NODE_9194                 1         428      1   1582    586.73         -   54
  bacteria    Mucor_petrinsularis_var._ovalisporus_NRRL_2536_NODE_11026                1         303      1   1582    421.86         -   54
  bacteria    Mucor_petrinsularis_var._ovalisporus_NRRL_2536_NODE_14419                1         227      1   1582    293.58         -   51
  bacteria    Mucor_petrinsularis_var._ovalisporus_NRRL_2536_NODE_14419               88          58      1   1582      0.10         -   39
  bacteria    Mucor_petrinsularis_var._ovalisporus_NRRL_2536_NODE_11747                1         279      1   1582    279.24         -   54
  bacteria    Actinomucor_elegans_NRRL_1706_NODE_4343                                  1        1067      1   1582   1597.62         -   55
  bacteria    Actinomucor_elegans_NRRL_1706_NODE_124                                   1         547      1   1582    673.98         -   56
  bacteria    Actinomucor_elegans_NRRL_1706_NODE_22395                                 2          78      1   1582     92.07         -   56
  bacteria    Syncephalastrum_verruculosum_RSA_2127_NODE_1339                          1        1532      1   1582   2196.85         -   53
  bacteria    Syncephalastrum_verruculosum_RSA_2127_NODE_1738                          1        1527      1   1582   2059.82         -   55
  bacteria    Syncephalastrum_verruculosum_RSA_2127_NODE_10952                         1         617      1   1582    849.41         -   55
  bacteria    Syncephalastrum_verruculosum_RSA_2127_NODE_6675                          1         362      1   1582    429.55         -   56
  bacteria    Syncephalastrum_verruculosum_RSA_2127_NODE_596                          36         230      1   1582     40.33         -   42
  bacteria    Syncephalastrum_verruculosum_RSA_2127_NODE_307                         117         167      1   1582     13.46         -   51
  bacteria    Mortierella_sp_NVP85_NODE_8558                                         120         182      1   1582     24.12         -   41
  bacteria    Mucor_miehei_NRRL_5283_NODE_14719                                        1         310      1   1582    131.73         -   44
  bacteria    Mucor_miehei_NRRL_5283_NODE_14719                                      171         154      1   1582     -0.23         -   44
  bacteria    Mucor_miehei_NRRL_5283_NODE_4425                                        38         226      1   1582     66.92         -   43
  bacteria    Mucor_miehei_NRRL_5283_NODE_3004                                       118         173      1   1582     16.95         -   43
  bacteria    Mucor_miehei_NRRL_5283_NODE_37                                          51         199      1   1582     15.95         -   34
  bacteria    Mucor_miehei_NRRL_5283_NODE_37                                         107          88      1   1582      0.13         -   10
  bacteria    Rhizopus_arrhizus_NRRL_66595_NODE_60                                    62         350      1   1582     82.01         -   41
  bacteria    Absidia_zychae_NRRL_A-23515_NODE_392                                    36         324      1   1582    123.28         -   42
  bacteria    Absidia_zychae_NRRL_A-23515_NODE_392                                   134         117      1   1582      1.72         -   17
  bacteria    Absidia_zychae_NRRL_A-23515_NODE_496                                   123         173      1   1582      4.64         -   53
  bacteria    Lichtheimia_ramosa_NRRL_1335_NODE_3425                                 175         217      1   1582     18.92         -   49
  bacteria    Mortierella_epicladia_AD058_NODE_60                                      1         180      1   1582    169.81         -   53
  bacteria    Mucor_foenicola_NRRL_A-10991_NODE_18258                                  1         646      1   1582    748.68         -   53
  bacteria    Mucor_foenicola_NRRL_A-10991_NODE_32183                                  1         313      1   1582    407.40         -   56
  bacteria    Mucor_foenicola_NRRL_A-10991_NODE_32183                                310         242      1   1582     -0.07         -   57
  bacteria    Mucor_foenicola_NRRL_A-10991_NODE_32515                                  1         305      1   1582    343.14         -   56
  bacteria    Mucor_foenicola_NRRL_A-10991_NODE_32437                                 63         293      1   1582    305.42         -   52
  bacteria    Mucor_foenicola_NRRL_A-10991_NODE_35713                                  1         112      1   1582     90.08         -   53
  bacteria    Mucor_sp._NRRL_A-25793_NODE_6148                                       166         208      1   1582     18.92         -   49
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_7158                           188        1227      1   1582    168.27         -   36
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_7158                           488         464      1   1582      1.30         -   24
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_1427                             1          42      1   1582     25.68         -   40
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_1427                           461         410      1   1582      0.06         -   42
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_1194                             1          39      1   1582     18.92         -   36
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_14185                          234         275      1   1582     25.68         -   40
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_10498                           41         267      1   1582     76.90         -   41
  bacteria    Conidiobolus_megalotocus_NRRL_3011_NODE_10498                          184         141      1   1582      1.58         -   39
